ticker,year,quarter,AssetQualityComponent.ProblemLoansAndLeasesCalculatedAsPercentageOfGrossLoans,AssetQualityComponent.LoanLossReservesToNPLs,LiquidityAndAssetsComponent.LDRPercentage,ProfitabilityComponent.NIM,NetInterestIncome,AttributeToParentCompany,SolvencyRatio.LiabilitiesToEquityRatio,ProfitabilityRatio.EBITMargin,ProfitabilityRatio.ROA,ProfitabilityRatio.ROE,ProfitabilityRatio.ROIC,ValuationRatios.BookValuePerShare,ValuationRatios.BasicEPS,ValuationRatios.PriceToBook,ValuationRatios.PriceToEarning,Revenue,EBIT
BWE,2023,2,,,,,,140776087568.0,1.39689389,0.25176979,0.07012813,0.16261991,0.01133642,23199.8128601,1083.37488316,1.93536044,12.1335199,680630228466.0,206252571515.0
BWE,2023,3,,,,,,209004682460.0,1.35806658,0.25324844,0.065539,0.155263,0.08791119,24124.23378166,917.3400973,1.73891533,11.65577671,876876543717.0,245621108906.0
BWE,2023,4,,,,,,176973251572.0,1.4420453,0.27784909,0.06101234,0.14672914,0.01140572,,,1.71144383,12.18512044,840492682452.0,224506031072.0
BWE,2024,1,,,,,,144804982241.0,1.38266057,0.28165769,0.06110327,0.15101269,0.09591236,25277.04234202,928.76675575,1.93705279,13.30487252,1127886327109.0,302627913819.0
BWE,2024,2,,,,,,179177682519.0,1.34667175,0.27227537,0.0535425,0.13166795,0.09540282,22789.9523398,617.09620832,1.96139067,15.44090865,791698501791.0,251621022542.0
BWE,2024,3,,,,,,135717132313.0,1.34798964,0.264834,0.05259317,0.12911993,0.09264395,23617.89750437,827.9515486,1.99001626,16.10596196,1034300694422.0,254360767973.0
BWE,2024,4,,,,,,182090261381.0,1.57577088,0.26526303,0.04854852,0.1260436,0.08889503,,,1.9370815,16.17808881,942459342041.0,223274898114.0
BWE,2025,1,,,,,,141943686613.0,1.83809531,0.26034725,0.04504151,0.11769737,0.08737245,23177.33112329,670.97428416,2.04294445,17.14691331,1190539284818.0,320919073006.0
BWE,2025,2,,,,,,147566464474.0,1.73538697,0.25741932,0.05423939,0.14730239,0.08880566,24531.1844362,1375.81484814,1.96076957,13.66419591,923926906721.0,266584774145.0
BWE,2025,3,,,,,,302581093946.0,1.48471302,0.28762922,0.05765639,0.1591333,0.0922423,25915.19766517,1202.07402978,1.74800905,11.6324722,1325150951067.0,317252409711.0
BWE,2025,4,,,,,,264370511358.0,1.4085841,0.27798469,0.06753755,0.17518706,0.09238817,,,1.58934917,9.58682817,903417770373.0,344427488406.0
CII,2021,4,,,,,,4411053865.0,2.68432859,0.09328132,-0.011003,-0.069137,0.02508538,,,1.04177706,-14.48573764,968791345796.0,183393254991.0
CII,2022,1,,,,,,27342123692.0,2.57872341,0.07461198,0.009953,0.061261,0.00639313,21053.27796445,2283.07133855,0.95709561,16.19724719,1026249618127.0,192690833898.0
CII,2022,2,,,,,,2323998080.0,2.58166748,0.11394268,0.011458,0.067954,0.01052255,21764.64890435,256.0827391,0.70297481,10.69625146,260598234336.0,-50147178741.0
CII,2022,3,,,,,,-375078194715.0,2.50288675,0.12572703,0.011748,0.066743,0.02114734,19092.3141199,26.02390698,0.70934454,10.65222502,660608171038.0,-86517674034.0
CII,2022,4,,,,,,646805002745.0,2.43243938,0.13942927,0.023393,0.136182,0.02802067,,,0.67679278,5.17852337,752216132942.0,139143144415.0
CII,2023,1,,,,,,72730665393.0,2.47816431,0.14453542,0.001895,0.010209,0.01893086,18982.91051132,25.08890866,1.07728475,57.14284075,1047539221903.0,294873705227.0
CII,2023,2,,,,,,7391111471.0,2.28736269,0.11053505,0.00192206,0.00983243,0.01032367,20961.41136069,127.08912402,0.6774353,65.75605421,2209161685297.0,222641226072.0
CII,2023,3,,,,,,-31779838467.0,2.23660836,0.13978302,0.001194,0.005793,0.01817009,21039.9375256,75.72698312,0.98827168,72.69548227,1892773537068.0,148467860849.0
CII,2023,4,,,,,,7125739618.0,2.90156543,0.19638175,0.00577352,0.06323301,0.00332,,,0.81152256,24.77997625,776820626587.0,173779662564.0
CII,2024,1,,,,,,36095791112.0,2.79997331,0.21954361,0.01439752,0.07123774,0.02718102,20224.0877049,814.88664913,0.8045404,10.74531096,868899153560.0,81179164967.0
CII,2024,2,,,,,,21507940866.0,2.82172307,0.2910738,0.01249058,0.06558738,0.03105466,19591.25536646,18.81950005,0.78861715,11.57015154,761191914602.0,184678865753.0
CII,2024,3,,,,,,122736871672.0,2.74520526,0.33257806,0.01123378,0.06240399,0.03162555,19615.80881289,18.66631421,0.69288061,10.85509408,769870446844.0,173221029254.0
CII,2024,4,,,,,,268815830111.0,3.0190556,0.34256843,0.00736447,0.04167743,0.03782498,,,1.19551162,19.03918035,903666792442.0,269764846457.0
CII,2025,1,,,,,,-1826290000.0,2.21429335,0.37978791,0.00043881,0.00236311,0.03733502,15204.47170794,32.98280753,1.15801407,393.58864378,748321552082.0,259334250411.0
CII,2025,2,,,,,,5950412420.0,2.4254479,0.37569547,0.00104597,0.00535153,0.0385217,15036.35824758,52.42149797,1.89918909,317.13246661,732208153912.0,302450783666.0
CII,2025,3,,,,,,-11699931782.0,2.19200079,0.34443918,0.00116294,0.00554907,0.03728866,14255.7864078,17.69746864,1.29527039,230.73399646,798299432242.0,209675060082.0
CII,2025,4,,,,,,18073806169.0,2.13829152,0.367955,0.00334189,0.01659004,0.0315977,,,1.41150848,93.04646791,721287742607.0,303786116491.0
CMG,2021,4,,,,,,28480149247.0,1.31479005,0.05565576,0.042603,0.114494,0.08021274,,,3.2563433,28.75062856,1332477428371.0,42325819916.0
CMG,2022,1,,,,,,44088625771.0,1.32573132,0.05650414,0.042139,0.114873,0.01358485,19860.23130165,308.40903625,3.12181661,28.02520825,1300978002218.0,62696011116.0
CMG,2022,2,,,,,,65463733060.0,1.2888516,0.05939957,0.045998,0.127778,,15189.76083532,733.05495001,2.60701932,21.44298469,1375839590119.0,94115578586.0
CMG,2022,3,,,,,,98363579991.0,1.20615395,0.05711747,0.045729,0.128986,,15456.65549876,507.36793747,2.7994961,22.53806077,1838358831869.0,126233631032.0
CMG,2022,4,,,,,,33616240458.0,1.25082844,0.05461206,0.04663338,0.13097744,0.09449016,,,2.57432954,20.77260036,1775696588884.0,72387592312.0
CMG,2023,1,,,,,,79902170729.0,1.11851731,0.05393579,0.04708802,0.13123029,0.08990314,16482.55346822,294.72583693,2.9303712,23.31378595,1709653313475.0,105168356344.0
CMG,2023,2,,,,,,79902170729.0,1.19925776,0.05038005,0.04667935,0.12927443,0.01048803,16662.23387485,557.23615294,2.69439283,21.45452306,1709653313475.0,105168356344.0
CMG,2023,3,,,,,,79902170729.0,1.13288628,0.04592759,0.04479432,0.122868,0.00752884,17002.20893582,448.42901885,2.96863236,24.82662933,1709653313475.0,105168356344.0
CMG,2023,3,,,,,,76105917172.0,1.14448369,0.04592759,0.0447162,0.12281944,0.00752669,17028.3962934,451.21058146,3.00111784,25.10250203,1821067859692.0,104297219404.0
CMG,2023,4,,,,,,111602529219.0,1.22360429,0.0501293,0.04568913,0.15079085,0.07810347,,,3.25436727,26.12505319,2302108141457.0,133663494328.0
CMG,2023,4,,,,,,42906242677.0,1.22360429,0.0501293,0.04568913,0.15079085,0.07810347,13704.66095689,684.52535166,2.92966022,23.5184055,1835752211195.0,52990160838.0
CMG,2024,1,,,,,,83917553520.0,1.07154334,0.05199767,0.04630505,0.12603052,0.0746219,13898.89932137,228.80193196,4.08110047,33.10934996,1772547904851.0,98277053485.0
CMG,2024,2,,,,,,67531630873.0,1.12274813,0.05238565,0.04567026,0.12324124,0.07458771,14284.28396933,437.02262407,3.6885596,30.88777067,1785794797679.0,68197797538.0
CMG,2024,3,,,,,,130078296261.0,1.23398021,0.04996621,0.04353684,0.11878356,0.07320288,14312.91318616,309.1503673,3.65188589,30.39637755,2117794495739.0,156743504931.0
CMG,2024,4,,,,,,54991022529.0,1.15291228,0.05238144,0.04162348,0.11439244,0.07740282,,,2.32904107,21.27983021,1668002249438.0,74998090557.0
CMG,2025,1,,,,,,83226280864.0,1.09993084,0.05556647,0.045975,0.12452201,0.0828024,13829.48413996,378.38904487,2.85207727,23.91097764,1793656400604.0,102269415319.0
CMG,2025,2,,,,,,58874378306.0,1.07286703,0.05438641,0.04651324,0.1248074,0.08309963,14299.7397382,445.49585383,2.89370601,24.29048293,2188054139355.0,68711229391.0
CMG,2025,3,,,,,,126571304806.0,1.23840652,0.05887311,0.04854847,0.13068002,0.08753579,14459.12083042,424.93525794,2.82169617,22.08831356,2305750253392.0,187048957234.0
CMG,2025,4,,,,,,79968592036.0,1.51742069,0.0597071,0.04451061,0.13095825,0.07720026,,,2.03237106,16.35704674,1917768742969.0,93032497334.0
CTD,2021,2,,,,,,54475691167.0,0.63317325,0.00944026,0.02052,0.033631,0.01163476,112259.0571203,566.22824944,0.6511724,19.44444787,2568570806591.0,-152935306.0
CTD,2021,3,,,,,,44876419909.0,0.56555185,-0.00225664,0.013465,0.021778,-0.00246624,111782.96631578,-149.21821869,0.97242007,44.80991435,2550411691809.0,12716379570.0
CTD,2021,4,,,,,,-11826289922.0,0.68833099,-0.02655901,0.001709,0.002903,-0.02121047,,,0.5003472,171.56489514,1070493725258.0,-73608178281.0
CTD,2022,1,,,,,,-63334847550.0,0.84949892,-0.03189587,-7.4e-05,-0.000128,0.00440424,111318.70873097,368.79213986,0.55695939,-4343.04596517,2918246718909.0,-186732725731.0
CTD,2022,2,,,,,,29228621045.0,1.01931532,-0.04651392,-0.004686,-0.008493,-0.04766193,110995.66325284,-301.05316724,0.39641188,-46.57152032,1912515365227.0,-21948730594.0
CTD,2022,3,,,,,,-23859968770.0,1.16674587,-0.03777941,-0.003825,-0.007498,-0.04389852,103394.66924781,-44.62408561,0.3542207,-47.23079641,3282372691072.0,-144796049215.0
CTD,2022,4,,,,,,-3536681905.0,1.30884914,-0.01706163,0.00125951,0.00252493,-0.01899488,,,0.39297359,155.87550771,3113499095895.0,-70592389991.0
CTD,2023,1,,,,,,18880229909.0,1.43342214,-0.01541767,0.00074,0.001653,-0.01555854,104470.78872233,280.23450819,0.66503295,401.13144161,6230300955142.0,-10686854567.0
CTD,2023,2,,,,,,22091110468.0,1.58408152,-0.00730224,0.00346092,0.00821607,-0.00390237,104923.45844357,382.29304106,0.62496264,76.2505622,3129647408956.0,-16815924257.0
CTD,2023,3,,,,,,30136466261.0,1.46462062,-0.00174075,0.00680754,0.0166662,,80455.15512254,642.93954561,0.82226133,49.66619668,3616408985094.0,-19460294576.0
CTD,2023,4,,,,,,66629921737.0,1.57532767,0.00167913,0.00925376,0.02261354,0.00086103,,,0.7904622,35.08236175,4123955806852.0,17198676655.0
CTD,2024,1,,,,,,69081641528.0,1.45700098,0.00468699,0.01281461,0.03229367,,82205.11804797,1012.17509496,0.79060184,24.70086192,5659931201010.0,46830498139.0
CTD,2024,2,,,,,,104895005794.0,1.66039157,0.00629673,0.01393258,0.03538864,0.01441499,82895.52974592,665.4585967,0.77936424,21.53791931,4665851979469.0,40098821120.0
CTD,2024,3,,,,,,68963644436.0,1.73298021,0.00929671,0.01506479,0.03928545,0.02062647,83757.04403714,896.61684123,0.84387752,21.75785446,6595436049789.0,27504256126.0
CTD,2024,4,,,,,,92919327124.0,2.11662138,0.01088582,0.01530505,0.04362904,0.02593007,,,0.93049414,21.7563325,4758908674959.0,87120159090.0
CTD,2025,1,,,,,,104597383467.0,1.99349638,0.01137966,0.01296372,0.03729887,0.02453573,84393.19151303,551.30149994,0.93938783,25.04525462,6885665264256.0,95451995968.0
CTD,2025,2,,,,,,57133172233.0,2.30073515,0.01899764,0.01692322,0.05141514,0.04237439,86503.15944082,1944.69301113,1.13144996,21.90650195,5002815167852.0,54417976379.0
CTD,2025,3,,,,,,201534878387.0,2.36664444,0.02035098,0.02306223,0.07381853,0.04635752,89355.41883313,2844.71927423,0.88326784,12.29861085,8237240542216.0,245527423444.0
CTD,2025,4,,,,,,294807535018.0,2.6697927,0.02351763,0.02540086,0.08646266,0.05423636,,,1.03904388,12.39784733,7451776029867.0,165829570919.0
CTG,2021,2,0.01344702,1.29004818,0.83418204,0.03134996,10642136000000.0,6461533000000.0,,,,,,,,,,,
CTG,2021,3,0.01668576,1.18603521,0.89605791,0.03088991,10878584000000.0,2250195000000.0,,,,,,,,,,,
CTG,2021,4,0.0126478,1.80379463,0.89734419,0.03015762,9871806000000.0,2459772000000.0,,,,,,,,,,,
CTG,2022,1,0.0124608,1.97249598,0.89787328,0.02796875,10395939000000.0,2920816000000.0,,,,,,,,,,,
CTG,2022,2,0.01346505,1.89618019,0.9062564,0.02775195,10145865000000.0,4663907000000.0,,,,,,,,,,,
CTG,2022,3,0.0141754,2.22352978,0.88559343,0.02837224,12012925000000.0,4645413000000.0,,,,,,,,,,,
CTG,2022,4,0.0123906,1.88428659,0.86066027,0.02985396,12923636000000.0,3338328000000.0,,,,,,,,,,,
CTG,2023,1,0.0127787,1.7299554,0.88508496,0.02963775,12847616000000.0,4260411000000.0,,,,,,,,,,,
CTG,2023,2,0.01273321,1.68860228,0.8285144,0.02931497,12666171000000.0,4806377000000.0,,,,,,,,,,,
CTG,2023,3,0.01366301,1.72437022,0.84253333,0.02877425,12757470000000.0,5203306000000.0,,,,,,,,,,,
CTG,2023,4,0.01127254,1.67222819,0.8248636,0.02866107,13087437000000.0,3863075000000.0,,,,,,,,,,,
CTG,2024,1,0.01347163,1.50848591,0.83475772,0.02905639,14572026000000.0,6119475000000.0,,,,,,,,,,,
CTG,2024,2,0.01568265,1.13773027,0.86515994,0.02923862,15174236000000.0,4958810000000.0,,,,,,,,,,,
CTG,2024,3,0.01446698,1.53011628,0.83478927,0.02919239,15338887000000.0,5365295000000.0,,,,,,,,,,,
CTG,2024,4,0.0121895,1.74676189,0.85604891,0.02883844,15577514000000.0,5225859000000.0,,,,,,,,,,,
CTG,2025,1,0.01553558,1.36815835,0.85128777,0.02757576,16312157000000.0,9798251000000.0,,,,,,,,,,,
CTG,2025,2,0.01306419,1.34755072,0.84819413,0.0264632,15475215000000.0,5418875000000.0,,,,,,,,,,,
CTG,2025,3,0.0109127,1.76482681,0.8486917,0.02570233,15842616000000.0,9669885000000.0,,,,,,,,,,,
CTG,2025,4,0.0110006,1.58833974,0.84157277,0.02621473,17175718000000.0,8448784000000.0,,,,,,,,,,,
CTR,2021,1,,,,,,71593707610.0,2.12744535,0.05266347,0.084311,0.284403,0.82363129,12300.49655997,997.37927557,6.47851895,24.91912539,1749879728661.0,88443412485.0
CTR,2021,2,,,,,,82094140691.0,2.53335024,0.05593031,0.088937,0.308794,0.78566613,11812.56120282,883.45586598,7.51047961,24.93431622,1792724245374.0,103162366910.0
CTR,2021,3,,,,,,91637012650.0,2.19829532,0.05730678,0.092712,0.312554,0.62241611,12784.74606932,986.15145593,6.65652642,22.5235773,1921717823691.0,114546577148.0
CTR,2021,4,,,,,,130416052216.0,2.02156969,0.0627737,0.095696,0.316331,0.5211081,,,6.94258011,24.26772641,1989783241541.0,159435155030.0
CTR,2022,1,,,,,,89203373406.0,1.82302388,0.06348646,0.100745,0.314565,0.55379113,12268.51230886,959.961854,5.46113484,19.48352005,2001424304873.0,112060321835.0
CTR,2022,2,,,,,,102919743316.0,2.19770312,0.06293747,0.103159,0.315247,0.48380858,11811.77068512,899.75916797,4.62250762,15.07925678,2223657026310.0,126053884938.0
CTR,2022,3,,,,,,128233837063.0,2.44156762,0.0630331,0.103528,0.323978,0.41923808,13097.89460208,1121.06352798,4.48927112,14.92079072,2605466731853.0,158423424141.0
CTR,2022,4,,,,,,134795183466.0,2.7307975,0.05933777,0.08854,0.301651,0.25359191,,,4.64645362,17.04569906,2636449388951.0,170955763108.0
CTR,2023,1,,,,,,108489864801.0,2.51803918,0.05939849,0.087464,0.30488,0.22770785,15296.86029891,948.45505188,4.71992282,17.81416062,2339471714755.0,132708722095.0
CTR,2023,2,,,,,,124135939015.0,2.67318594,0.05911505,0.08252613,0.2965201,0.04956531,14569.96465066,1085.23831875,4.98285354,17.12896535,2701363340339.0,151541909643.0
CTR,2023,3,,,,,,140590083050.0,2.76626074,0.05802885,0.07886711,0.28961083,0.04477421,15953.90556305,1229.08600501,5.81048945,21.32771533,3083433833895.0,175095650571.0
CTR,2023,4,,,,,,143241887486.0,2.48064304,0.05636413,0.07964545,0.28571346,0.04692222,,,7.13482377,27.49459234,3174681752702.0,177509219006.0
CTR,2024,1,,,,,,116131603060.0,2.50820357,0.05632367,0.07889177,0.284163,0.18356792,16568.4482889,1015.26170953,7.93677221,28.70016615,2623099908208.0,148226571757.0
CTR,2024,2,,,,,,125108143249.0,2.610945,0.05834908,0.07717139,0.27692674,0.19062491,16378.05467046,1093.73765663,7.79701879,27.81920313,3008973474702.0,192950187239.0
CTR,2024,3,,,,,,146262730079.0,2.97570121,0.05693594,0.07844293,0.28496457,0.19953817,14779.81770553,1278.67820187,9.02582174,28.75033123,3475567349174.0,180619659371.0
CTR,2024,4,,,,,,150718701870.0,2.81019669,0.05675256,0.07676774,0.27937497,0.21441411,,,5.17018902,17.91592377,3501878827997.0,193826034912.0
CTR,2025,1,,,,,,121705616231.0,2.8429512,0.05675628,0.07686133,0.29256955,0.19674268,17534.18992333,1063.99161588,5.62900256,20.76128372,2738456545036.0,154820786517.0
CTR,2025,2,,,,,,145220737196.0,2.91118601,0.05574126,0.07690648,0.29859513,0.20134694,17421.87412544,1269.56874804,5.22331865,18.45889569,3236356740123.0,192708774569.0
CTR,2025,3,,,,,,168940075230.0,2.60531397,0.0556885,0.07720482,0.29247814,0.20985546,18872.37577215,1476.93121482,5.08679994,18.72029108,3965175718709.0,207201813811.0
CTR,2025,4,,,,,,163850696979.0,2.95977112,0.05267941,0.07843642,0.30502574,0.22593901,,,4.82515635,16.63192232,3999528265274.0,179594152723.0
CTS,2021,1,,,,,,39896730554.0,2.34503452,0.56857617,0.069891,0.186756,0.09966761,13884.79218771,374.84044537,1.46563231,8.32603906,158221514175.0,79811139608.0
CTS,2021,2,,,,,,126805844526.0,2.23208384,0.59153112,0.065605,0.19502,0.09916183,14962.5311799,1191.37467865,1.8245576,10.19700718,254829705006.0,194873200971.0
CTS,2021,3,,,,,,30011488382.0,2.40181937,0.57508801,0.060019,0.194671,0.09377505,15244.59506644,281.96593229,2.50580615,13.62650712,201344213086.0,75524688332.0
CTS,2021,4,,,,,,189789710108.0,2.6900619,0.59541186,0.070533,0.237903,0.11101107,,,1.65533314,7.75968377,450157929769.0,283638663270.0
CTS,2022,1,,,,,,57604509046.0,3.17737715,0.59952228,0.064453,0.235079,0.10579787,16117.25930367,541.20971578,1.09509934,5.01756776,226441213263.0,125086131944.0
CTS,2022,2,,,,,,3503150772.0,2.37452777,0.45251615,0.042925,0.157506,0.08062506,12427.78600247,30.4762763,1.05811284,6.96105759,309804493049.0,53225597313.0
CTS,2022,3,,,,,,13264483384.0,2.05072949,0.47029532,0.040128,0.143342,0.07934374,16178.18798848,115.39670626,1.23542558,8.69707648,143956438972.0,69652662047.0
CTS,2022,4,,,,,,-3304206938.0,1.71634391,0.35096591,0.012124,0.03877,0.05336621,,,1.35123277,35.25665528,191952967349.0,58132325781.0
CTS,2023,1,,,,,,10776575312.0,2.42987875,0.32452998,0.004151,0.01305,0.05393283,12557.39146954,72.45325861,1.7992896,138.6406822,199016347011.0,93129706013.0
CTS,2023,2,,,,,,76475244421.0,2.62341293,0.44539733,0.01610952,0.05171199,0.01116273,13028.15488369,514.15969367,1.77264239,35.3351208,378769781017.0,186042856572.0
CTS,2023,3,,,,,,67683485559.0,3.08621668,0.47894976,0.02275,0.079125,0.07517313,13483.20567123,455.05078755,2.10580059,27.8512677,255754400739.0,153854979765.0
CTS,2023,4,,,,,,32645971992.0,3.19969481,0.49575412,0.02759272,0.09638248,0.01676875,,,2.54288932,27.65322819,311140172049.0,134452634202.0
CTS,2024,1,,,,,,99344258579.0,2.22565814,0.51751255,0.03598266,0.13591008,0.07568848,14428.23709041,667.91304749,2.76541061,21.48627861,323737096591.0,182580710741.0
CTS,2024,2,,,,,,20887651891.0,2.6923292,0.47066488,0.02790498,0.10578647,0.06094101,14456.63079989,140.43222456,2.75306194,26.83364942,273734551773.0,77137960986.0
CTS,2024,3,,,,,,52686679945.0,3.1936554,0.43460125,0.02514372,0.09619847,0.05229678,14879.27026327,354.22400316,2.2682564,24.41623965,301660892474.0,131814730971.0
CTS,2024,4,,,,,,58168183883.0,2.8608404,0.52085622,0.02694077,0.10771158,0.05353169,,,2.20508675,21.49570821,133114212574.0,146118740202.0
CTS,2025,1,,,,,,105975466158.0,3.10698709,0.47775713,0.02670499,0.10594478,0.05406511,15859.29248526,712.49609765,2.78165078,27.60172763,464733343775.0,205453777976.0
CTS,2025,2,,,,,,175738371133.0,3.20451973,0.53320814,0.04108468,0.16821521,0.07053802,11801.04460508,826.2519652,3.80474793,24.32678749,578312729348.0,304599037052.0
CTS,2025,3,,,,,,270516267833.0,3.05728362,0.59477424,0.06053285,0.24586862,0.09155113,13205.30169284,1271.85996134,2.56336438,11.79504105,652910955482.0,431712896968.0
CTS,2025,4,,,,,,25141479836.0,3.3463405,0.51821475,0.0547043,0.22605034,0.09320708,,,2.04839777,10.13051161,399884917712.0,144330506939.0
CTS,2026,1,,,,,,65843764656.0,3.59420429,0.55563507,0.04503843,0.19393406,0.08294204,13666.40824231,309.57120857,1.93174384,10.45176826,351925777950.0,221201001188.0
DBC,2021,1,,,,,,365022000506.0,1.3197976,0.18143277,0.138505,0.34565,0.21116518,39301.30677663,3484.23418925,1.29257789,4.13266693,2572254991101.0,448119376521.0
DBC,2021,2,,,,,,214893955153.0,1.27046088,0.15299559,0.118778,0.283604,0.18567274,40527.78637787,1864.7606566,1.38670293,5.26499678,2681033903917.0,278384564804.0
DBC,2021,3,,,,,,138009726512.0,1.24538781,0.1226075,0.093452,0.215528,0.14812638,41705.77490585,1197.5911935,1.75755037,8.60800394,2790829093482.0,200032891724.0
DBC,2021,4,,,,,,111632252275.0,1.31812474,0.10203116,0.079141,0.186566,0.12333749,,,1.52966499,8.64074878,3100496167257.0,176705168515.0
DBC,2022,1,,,,,,8608753979.0,1.35810877,0.06492751,0.043729,0.100335,0.07388407,19378.3424612,74.70319819,1.30558122,12.9405148,2920854639559.0,68487740444.0
DBC,2022,2,,,,,,14266578241.0,1.47090197,0.04584711,0.024669,0.057825,0.04666307,19251.57875896,61.89972582,0.88564165,15.14102545,2978725702585.0,82697010272.0
DBC,2022,3,,,,,,206354307498.0,1.32550191,0.04962976,0.030495,0.072101,0.05417356,20104.27595869,852.69719973,0.83066906,11.85650593,3665262844954.0,287511965047.0
DBC,2022,4,,,,,,-79142954803.0,1.61723424,0.03486992,0.000435,0.001113,0.00343625,,,0.76387704,682.50414666,3041302847683.0,-10876077088.0
